product_id1,product_id2,similarity
276135096,274839897,0.8664
181256650,274839897,0.8546
275005995,274839897,0.855
207973207,274839897,0.8459
272859470,274839897,0.8311
248492611,274839897,0.855
275465016,274839897,0.9265
276045770,273900797,0.8667
275583780,273900797,0.8915
274059475,273900797,0.8565
273664463,273900797,0.8924
272222033,273900797,0.8405
275543388,273900797,0.8615
263798932,273900797,0.8641
262908601,273900797,0.8679
160450655,273900797,0.8675
217505504,273900797,0.8704
108753341,273900797,0.8577
273456496,273900797,0.8545
273900797,273900797,1.0
273900797,273900797,1.0
273662105,273900797,0.9032
275612888,273900797,0.8411
275465016,273900797,0.8694
276045754,275746497,0.8868
274019962,275746497,0.833
275295008,275746497,0.8343
11251951,275746497,0.85
276323340,275746497,0.8921
276032851,275746497,0.9221
140747649,275746497,0.9522
275746497,275746497,1.0
275746497,275746497,1.0
275746497,275746497,1.0
275577204,275746497,0.9623
275577204,275746497,0.8809
274516951,275746497,0.8342
276209758,275746497,0.859
276509102,275746497,0.8678
19419738,275746497,0.952
217720396,275746497,0.8431
276116200,275746497,0.8466
274793452,275746497,0.8587
138226961,275746497,0.857
275161378,275746497,0.8498
276045754,275589387,0.8764
275589968,275589387,0.9472
275589387,275589387,1.0
275589387,275589387,1.0
275589387,275589387,1.0
275386982,275589387,0.8539
276246838,275589387,0.9198
276132850,275589387,0.8635
273232944,275589387,0.9019
270504848,275589387,0.9667
276074109,275589387,0.8493
271954384,275589387,0.9269
271234313,275589387,0.8405
275577204,275589387,0.8989
274393574,275589387,0.8442
274392442,275589387,0.8768
273185467,275589387,0.8599
276369646,275589387,0.861
276104423,275589387,0.8891
271234577,275589387,0.8402
29440849,275589387,0.8488
276314708,275589387,0.8937
276209758,275589387,0.9284
276489194,275589387,0.8663
276307101,275589387,0.8455
104850969,275589387,0.8568
274649327,275589387,0.8691
195915991,275589387,0.8376
276331262,275589387,0.8971
276116200,275589387,0.8558
276115570,275589387,0.8848
138226961,275589387,0.8928
8700751,275589387,0.8406
165519983,275589387,0.8323
276045754,276115570,0.8755
275589387,276115570,0.8848
176909016,276115570,0.8577
276209758,276115570,0.9
273634801,276115570,0.8319
276115570,276115570,1.0
276115570,276115570,1.0
274793452,276115570,0.8715
138226961,276115570,0.8757
276045754,274793452,0.8651
274908645,274793452,0.8445
276079463,274793452,0.8469
275746497,274793452,0.8587
273430216,274793452,0.8621
272273680,274793452,0.8485
276274790,274793452,0.8383
276209758,274793452,0.8615
276448816,274793452,0.9049
276116200,274793452,0.8549
276115570,274793452,0.8715
274793452,274793452,1.0
274793452,274793452,1.0
276045754,276116200,0.8633
275589387,276116200,0.8558
275746497,276116200,0.8466
275577204,276116200,0.872
276146399,276116200,0.8889
276448816,276116200,0.8656
276331262,276116200,0.8722
276116200,276116200,1.0
276116200,276116200,1.0
276115570,276116200,0.8432
274793452,276116200,0.8549
276045754,275386982,0.8625
275629952,275386982,0.9043
275492145,275386982,0.9668
275386982,275386982,1.0
275386982,275386982,1.0
275386982,275386982,1.0
275386649,275386982,0.9561
276132850,275386982,0.9111
275761381,275386982,0.99
275583783,275386982,0.9768
273610105,275386982,0.8886
270791102,275386982,0.892
276375414,275386982,0.8937
276079491,275386982,0.8906
274065746,275386982,0.9744
273685412,275386982,0.9039
271234313,275386982,0.9568
275746497,275386982,0.8466
251448280,275386982,0.9104
271234577,275386982,0.9417
249143473,275386982,0.8457
276079508,275386982,0.9153
273080535,275386982,0.8989
215985421,275386982,0.8984
273406305,275386982,0.8861
126697,275386982,0.8474
195999085,275386982,0.8332
135284213,275386982,0.8727
74912675,275386982,0.8676
220663065,275386982,0.8726
72746857,275386982,0.8328
275209232,275386982,0.8331
276045754,274257669,0.9732
274019962,274257669,0.8781
275774747,274257669,0.9484
275773755,274257669,0.8516
274257669,274257669,1.0
274257669,274257669,1.0
274257669,274257669,1.0
248005118,274257669,0.9057
276079463,274257669,0.8403
273430216,274257669,0.8729
276104423,274257669,0.8739
275774243,274257669,0.8447
274516951,274257669,0.8413
276314708,274257669,0.8514
276181269,274257669,0.8558
275316800,274257669,0.9135
273406303,274257669,0.8579
35278834,274257669,0.8486
270983033,274257669,0.8661
276045754,275774747,0.9501
275588494,275774747,0.8888
273412211,275774747,0.856
275774747,275774747,1.0
275774747,275774747,1.0
275774747,275774747,1.0
275773755,275774747,0.8577
273610105,275774747,0.8471
276032851,275774747,0.8475
274958868,275774747,0.8392
274839974,275774747,0.8445
274257669,275774747,0.9484
248005118,275774747,0.8898
275773424,275774747,0.8722
275335546,275774747,0.8988
273430216,275774747,0.8989
271329051,275774747,0.8395
251448280,275774747,0.8549
276257599,275774747,0.8441
273227290,275774747,0.8657
157835051,275774747,0.9002
117929538,275774747,0.9355
276489194,275774747,0.8482
276448920,275774747,0.9818
230203067,275774747,0.871
198203859,275774747,0.8423
275316800,275774747,0.9426
36007224,275774747,0.8737
275822530,275774747,0.8733
273406303,275774747,0.8792
274875247,275774747,0.8646
88798139,275774747,0.8317
54626520,275774747,0.8341
274793452,275774747,0.8413
274940315,275774747,0.8314
160664361,275774747,0.903
276045754,275316800,0.9264
275774747,275316800,0.9426
274257669,275316800,0.9135
248005118,275316800,0.8681
273430216,275316800,0.8866
275316800,275316800,1.0
275316800,275316800,1.0
273406303,275316800,0.8607
276045754,273653444,0.8808
276045562,273653444,0.8912
275629952,273653444,0.8529
275589968,273653444,0.9127
275510579,273653444,0.8856
273411988,273653444,0.8607
270794184,273653444,0.8913
275774747,273653444,0.8643
275773755,273653444,0.8372
275571990,273653444,0.8594
274904904,273653444,0.8761
273559306,273653444,0.8687
242434782,273653444,0.8664
276074109,273653444,0.8305
276032851,273653444,0.8569
273559020,273653444,0.9112
273559020,273653444,0.8504
217645692,273653444,0.8322
274257669,273653444,0.8674
273653444,273653444,1.0
273653444,273653444,1.0
273653444,273653444,1.0
273252926,273653444,0.9494
206218031,273653444,0.8457
275044287,273653444,0.8779
43924153,273653444,0.8328
276274790,273653444,0.8605
221518066,273653444,0.8464
275269635,273653444,0.8317
272858840,273653444,0.8541
273197766,273653444,0.8687
88798139,273653444,0.8594
115786359,273653444,0.8599
54626520,273653444,0.8513
52341716,273653444,0.9027
274940315,273653444,0.8362
276045754,273430216,0.8705
275774747,273430216,0.8989
260406257,273430216,0.9397
207883258,273430216,0.9228
274908645,273430216,0.8712
262908601,273430216,0.9306
274257669,273430216,0.8729
248754839,273430216,0.8693
248005118,273430216,0.9038
147969070,273430216,0.8495
275775811,273430216,0.8913
275044287,273430216,0.8316
273430216,273430216,1.0
273430216,273430216,1.0
273430216,273430216,1.0
25949745,273430216,0.8498
276257599,273430216,0.8588
274947655,273430216,0.9479
72310352,273430216,0.8309
275316800,273430216,0.8866
49658272,273430216,0.9175
273406303,273430216,0.8847
270503829,273430216,0.9103
186364916,273430216,0.9016
274875247,273430216,0.8456
273634830,273430216,0.8413
111978854,273430216,0.8437
274793452,273430216,0.8621
176761115,273430216,0.856
276045562,157215759,0.9419
275589968,157215759,0.9082
273232944,157215759,0.9195
11251951,157215759,0.891
209872337,157215759,0.8781
191350420,157215759,0.8435
274257669,157215759,0.831
147969070,157215759,0.8647
273430216,157215759,0.8808
25949745,157215759,0.8801
276104423,157215759,0.9163
274947655,157215759,0.8776
276222547,157215759,0.9123
276305472,157215759,0.8758
275917372,157215759,0.8456
262463239,157215759,0.8759
195300886,157215759,0.8878
49658272,157215759,0.9053
270503829,157215759,0.8936
150937588,157215759,0.8976
170338325,157215759,0.8462
135410778,157215759,0.8939
275734637,157215759,0.8571
275599902,157215759,0.8925
79582374,157215759,0.8572
52341716,157215759,0.8893
157215759,157215759,1.0
157215759,157215759,1.0
154835064,157215759,0.8725
212142932,157215759,0.8463
276045562,195300886,0.941
275589968,195300886,0.9354
273232944,195300886,0.941
195300886,195300886,1.0
195300886,195300886,1.0
150937588,195300886,0.943
242193411,195300886,0.9127
52341716,195300886,0.9052
276045562,273232944,0.9404
275589968,273232944,0.903
275589387,273232944,0.9019
275042833,273232944,0.882
274415640,273232944,0.8541
273232944,273232944,1.0
273232944,273232944,1.0
273232944,273232944,1.0
271954384,273232944,0.9309
276104423,273232944,0.9124
275775799,273232944,0.839
195300886,273232944,0.941
150937588,273232944,0.9014
251518027,273232944,0.8429
104850969,273232944,0.8609
242193411,273232944,0.9148
79582374,273232944,0.8465
52341716,273232944,0.9242
275701782,273232944,0.8583
157215759,273232944,0.9195
73954077,273232944,0.8507
261821782,273232944,0.8865
276045562,276104423,0.9227
275589968,276104423,0.8698
275589387,276104423,0.8891
276132850,276104423,0.8314
273232944,276104423,0.9124
270504848,276104423,0.8934
274257669,276104423,0.8739
248754839,276104423,0.8875
203853390,276104423,0.8483
275775811,276104423,0.8832
275775340,276104423,0.8878
273430216,276104423,0.8709
276104423,276104423,1.0
276104423,276104423,1.0
276104423,276104423,1.0
274947655,276104423,0.8593
274947621,276104423,0.8342
181927718,276104423,0.8355
276314708,276104423,0.9621
102620086,276104423,0.8556
276305472,276104423,0.8767
195300886,276104423,0.8712
49658272,276104423,0.9097
270503829,276104423,0.9265
186364916,276104423,0.8683
186364916,276104423,0.8361
143860118,276104423,0.8678
135410778,276104423,0.8953
275599902,276104423,0.8893
275249317,276104423,0.8347
79582374,276104423,0.8523
56248615,276104423,0.8774
54626520,276104423,0.8826
157215759,276104423,0.9163
273565683,276104423,0.8484
276045562,275589968,0.9203
275589968,275589968,1.0
275589968,275589968,1.0
275589968,275589968,1.0
275589387,275589968,0.9472
275386649,275589968,0.8608
276246838,275589968,0.9011
276132850,275589968,0.8368
273232944,275589968,0.903
270504848,275589968,0.9482
276079491,275589968,0.9043
276074109,275589968,0.8446
209872337,275589968,0.8935
273653444,275589968,0.9127
273252926,275589968,0.9417
275775340,275589968,0.8796
274393574,275589968,0.8592
274392442,275589968,0.8842
273185467,275589968,0.8528
276369646,275589968,0.8631
276104423,275589968,0.8698
271234577,275589968,0.8383
29440849,275589968,0.8451
276314708,275589968,0.8997
276222547,275589968,0.9005
276489194,275589968,0.8556
276307101,275589968,0.8571
195300886,275589968,0.9354
150937588,275589968,0.956
242193411,275589968,0.916
115786359,275589968,0.8461
54626520,275589968,0.8504
52341716,275589968,0.8884
157215759,275589968,0.9082
276045562,150937588,0.914
275589968,150937588,0.956
275206906,150937588,0.84
273232944,150937588,0.9014
260406257,150937588,0.8612
209872337,150937588,0.901
276222547,150937588,0.9042
263419899,150937588,0.9014
195300886,150937588,0.943
389145,150937588,0.857
150937588,150937588,1.0
150937588,150937588,1.0
242193411,150937588,0.9387
52341716,150937588,0.894
276045562,242193411,0.9098
275589968,242193411,0.916
275042833,242193411,0.8673
273232944,242193411,0.9148
276079491,242193411,0.9125
209872337,242193411,0.8958
248754839,242193411,0.8823
276369646,242193411,0.9029
276222547,242193411,0.9111
263419899,242193411,0.9179
195300886,242193411,0.9127
150937588,242193411,0.9387
263266225,242193411,0.8636
242193411,242193411,1.0
242193411,242193411,1.0
143860118,242193411,0.8652
124702774,242193411,0.9024
54626520,242193411,0.8892
52341716,242193411,0.9199
274940315,242193411,0.8484
276045562,276039435,0.9196
275919759,276039435,0.8949
275206906,276039435,0.8997
273258830,276039435,0.9113
275761381,276039435,0.9663
275571990,276039435,0.9196
274904904,276039435,0.8971
273454566,276039435,0.9017
276083329,276039435,0.9321
276083329,276039435,0.8671
276039435,276039435,1.0
276039435,276039435,1.0
276039435,276039435,1.0
272234493,276039435,0.9701
270495179,276039435,0.9543
273685412,276039435,0.9874
250113073,276039435,0.9232
250113073,276039435,0.8499
248762051,276039435,0.8313
248005118,276039435,0.8576
147969070,276039435,0.8646
140747649,276039435,0.9261
275746497,276039435,0.9136
275695395,276039435,0.9447
275577204,276039435,0.9069
275044287,276039435,0.9071
274456687,276039435,0.9784
273438458,276039435,0.9355
273438458,276039435,0.8409
272273680,276039435,0.9623
247730209,276039435,0.9734
196197701,276039435,0.9609
272270730,276039435,0.9659
249143473,276039435,0.867
248929458,276039435,0.9734
230203067,276039435,0.9061
201580891,276039435,0.8414
262478106,276039435,0.8322
272858840,276039435,0.874
242715477,276039435,0.8661
273197766,276039435,0.8499
275209232,276039435,0.8921
276045562,275919759,0.9124
275919759,275919759,1.0
275919759,275919759,1.0
275919759,275919759,1.0
275588494,275919759,0.9399
275386649,275919759,0.9133
275295008,275919759,0.9001
217505430,275919759,0.8536
276039435,275919759,0.8949
275966298,275919759,0.8367
248754839,275919759,0.8488
276046675,275919759,0.9777
276257534,275919759,0.883
276523733,275919759,0.8989
253358448,275919759,0.8428
108753341,275919759,0.8703
262478106,275919759,0.8325
274875247,275919759,0.8492
242715477,275919759,0.8651
276104987,275919759,0.8829
147980981,275919759,0.8303
276045562,191764688,0.8917
275919759,191764688,0.8633
274610468,191764688,0.8621
273411988,191764688,0.866
270794184,191764688,0.9743
276132850,191764688,0.8807
275571990,191764688,0.8318
274904904,191764688,0.8838
273454566,191764688,0.9199
270504848,191764688,0.8627
261965186,191764688,0.8453
242434782,191764688,0.917
217505430,191764688,0.8495
11251743,191764688,0.8654
276323340,191764688,0.8831
276083329,191764688,0.9382
276039435,191764688,0.8781
273559020,191764688,0.8347
273373420,191764688,0.9318
273373420,191764688,0.8592
249168949,191764688,0.8916
217645692,191764688,0.9025
273653444,191764688,0.8768
250113073,191764688,0.9336
250113073,191764688,0.9136
250113073,191764688,0.8753
147969070,191764688,0.874
118486668,191764688,0.8769
275044287,191764688,0.8818
274375122,191764688,0.9347
271801317,191764688,0.9155
43924153,191764688,0.8793
276421931,191764688,0.958
276274790,191764688,0.9072
276079479,191764688,0.8549
275773451,191764688,0.897
273958512,191764688,0.9423
249178196,191764688,0.9227
191764688,191764688,1.0
191764688,191764688,1.0
191764688,191764688,1.0
118103703,191764688,0.8859
276509102,191764688,0.8832
258668285,191764688,0.8485
21465183,191764688,0.8392
273080535,191764688,0.9135
271995193,191764688,0.9293
273095637,191764688,0.892
270992724,191764688,0.8716
162772687,191764688,0.8998
153020569,191764688,0.8662
206231163,191764688,0.8763
274649327,191764688,0.8944
272858840,191764688,0.8541
242715477,191764688,0.8798
88796437,191764688,0.8629
515545,191764688,0.8409
275130483,191764688,0.8614
273197766,191764688,0.8719
270747030,191764688,0.8859
1011863,191764688,0.8695
276104987,191764688,0.9001
276005904,191764688,0.8758
275685412,191764688,0.8905
274940315,191764688,0.8325
261821782,191764688,0.8574
276045562,270794184,0.8908
275919759,270794184,0.867
274610468,270794184,0.8555
270794184,270794184,1.0
270794184,270794184,1.0
270794184,270794184,1.0
181927736,270794184,0.9094
275571990,270794184,0.8444
274904904,270794184,0.8902
273559306,270794184,0.9506
217505430,270794184,0.8474
276375414,270794184,0.8932
276039435,270794184,0.8756
274868116,270794184,0.954
274542808,270794184,0.9137
273373420,270794184,0.8727
249168949,270794184,0.8848
274030201,270794184,0.8341
273653444,270794184,0.8913
273252926,270794184,0.8741
251407092,270794184,0.9102
250113073,270794184,0.8788
147969070,270794184,0.8604
140747649,270794184,0.8721
118486668,270794184,0.8728
275044287,270794184,0.8759
140940220,270794184,0.8836
43924153,270794184,0.8778
276274790,270794184,0.9181
249178196,270794184,0.9295
191764688,270794184,0.9743
94453667,270794184,0.886
263419899,270794184,0.8523
275773339,270794184,0.8469
115088020,270794184,0.9453
272858840,270794184,0.8543
242715477,270794184,0.8759
59090334,270794184,0.9192
275130483,270794184,0.8473
273197766,270794184,0.8745
207311665,270794184,0.9009
135410778,270794184,0.8679
52341716,270794184,0.867
276104987,270794184,0.8919
276005904,270794184,0.8925
275685412,270794184,0.8822
261821782,270794184,0.8682
276045562,273411988,0.8879
273440662,273411988,0.8909
273412211,273411988,0.9932
273411988,273411988,1.0
273411988,273411988,1.0
273411988,273411988,1.0
271798615,273411988,0.9673
274908645,273411988,0.8427
248754839,273411988,0.8436
43924153,273411988,0.8703
276274790,273411988,0.8597
275823665,273411988,0.9399
275316800,273411988,0.8515
273834370,273411988,0.9184
73204703,273411988,0.9386
274456060,273411988,0.9565
275773339,273411988,0.8965
274962237,273411988,0.8892
275209519,273411988,0.8834
273197766,273411988,0.9136
88798139,273411988,0.9102
1995735,273411988,0.9014
275701782,273411988,0.8542
273171174,273411988,0.9452
276045562,242715477,0.8852
275919759,242715477,0.8651
276083329,242715477,0.8594
273373420,242715477,0.8497
249168949,242715477,0.889
147969070,242715477,0.8635
118486668,242715477,0.9421
263419899,242715477,0.8495
274875247,242715477,0.8428
242715477,242715477,1.0
242715477,242715477,1.0
275763602,242715477,0.8414
253391132,242715477,0.8586
275919759,275588494,0.9399
275588494,275588494,1.0
275588494,275588494,1.0
275588494,275588494,1.0
275492145,275588494,0.8531
273412211,275588494,0.8553
275774747,275588494,0.8888
275295008,275588494,0.9291
273610105,275588494,0.8517
276039435,275588494,0.8371
275773924,275588494,0.8559
275335546,275588494,0.918
274840015,275588494,0.8581
274541336,275588494,0.8465
273668660,275588494,0.869
273359059,275588494,0.8767
251448280,275588494,0.86
272056193,275588494,0.8851
271234577,275588494,0.8634
276146399,275588494,0.8676
117929538,275588494,0.8887
276523733,275588494,0.951
276489194,275588494,0.8688
276448920,275588494,0.8882
276440892,275588494,0.8433
276307101,275588494,0.9046
230203067,275588494,0.8726
275069081,275588494,0.8581
273908828,275588494,0.8893
135284107,275588494,0.9132
36007224,275588494,0.9011
273406305,275588494,0.89
7574741,275588494,0.8735
275174880,275588494,0.8714
23542112,275588494,0.8345
274875247,275588494,0.8615
274384609,275588494,0.8337
173034520,275588494,0.8991
76062253,275588494,0.8774
275197306,275588494,0.8524
137118482,275588494,0.8881
275919759,275295008,0.9001
275588494,275295008,0.9291
275295008,275295008,1.0
275295008,275295008,1.0
275295008,275295008,1.0
273559020,275295008,0.8543
275746497,275295008,0.8343
276580199,275295008,0.8361
276523733,275295008,0.8916
273831862,275295008,0.8787
91191211,275295008,0.8447
154835064,275295008,0.8635
212142932,275295008,0.8502
275919759,276523733,0.8989
275588494,276523733,0.951
275295008,276523733,0.8916
270791102,276523733,0.8409
274839974,276523733,0.874
276257599,276523733,0.8767
275773451,276523733,0.8637
276523733,276523733,1.0
276523733,276523733,1.0
276523733,276523733,1.0
198203859,276523733,0.9306
76480235,276523733,0.8352
58393093,276523733,0.9397
275919759,276046675,0.9777
275386649,276046675,0.903
273664463,276046675,0.9669
271128271,276046675,0.9743
276079491,276046675,0.92
219400421,276046675,0.8473
276046675,276046675,1.0
276046675,276046675,1.0
276046675,276046675,1.0
273668660,276046675,0.9423
271801317,276046675,0.8803
275773451,276046675,0.8565
204671569,276046675,0.9477
276079508,276046675,0.958
273908828,276046675,0.8424
273095637,276046675,0.8425
195277333,276046675,0.8474
147980981,276046675,0.8355
275919759,275386649,0.9133
275589968,275386649,0.8608
275510579,275386649,0.8381
275386982,275386649,0.9561
275386649,275386649,1.0
275386649,275386649,1.0
275386649,275386649,1.0
276132850,275386649,0.8913
273610105,275386649,0.8737
271128271,275386649,0.8701
274378214,275386649,0.8907
271234313,275386649,0.9456
276046675,275386649,0.903
276257534,275386649,0.9293
271234577,275386649,0.9493
276257720,275386649,0.8815
389145,275386649,0.8746
108753341,275386649,0.881
263266225,275386649,0.8813
143860118,275386649,0.855
54626520,275386649,0.879
275919759,276257534,0.883
275583780,276257534,0.8685
275386649,276257534,0.9293
4048043,276257534,0.8446
275583783,276257534,0.8625
273232944,276257534,0.8676
274868116,276257534,0.9241
274866839,276257534,0.9084
274542883,276257534,0.885
274839974,276257534,0.9212
274378214,276257534,0.9008
276046675,276257534,0.8605
275335546,276257534,0.9429
274840015,276257534,0.8962
276257599,276257534,0.9827
276257534,276257534,1.0
276257534,276257534,1.0
276257534,276257534,1.0
275773410,276257534,0.8571
276257720,276257534,0.9569
276257720,276257534,0.9115
276257683,276257534,0.9683
276257548,276257534,0.985
117635957,276257534,0.8621
389145,276257534,0.8742
207311665,276257534,0.8479
116100380,276257534,0.8551
111978854,276257534,0.8466
274940315,276257534,0.8565
261821782,276257534,0.882
275919759,108753341,0.8703
275386649,108753341,0.881
276246838,108753341,0.8775
276079491,108753341,0.9117
208171115,108753341,0.8565
274378214,108753341,0.9012
276046675,108753341,0.8588
275773410,108753341,0.8453
274947621,108753341,0.8436
248766283,108753341,0.8879
217505504,108753341,0.8506
181927718,108753341,0.8581
49658272,108753341,0.9357
257835948,108753341,0.8693
248689989,108753341,0.8341
108753341,108753341,1.0
108753341,108753341,1.0
274139836,108753341,0.8473
207973207,108753341,0.8704
91191211,108753341,0.8553
276114070,108753341,0.8439
147980981,108753341,0.846
275919759,276257720,0.8624
275386649,276257720,0.8815
275042833,276257720,0.8722
4048043,276257720,0.8596
276246838,276257720,0.8648
274839897,276257720,0.9236
273232944,276257720,0.8483
274839974,276257720,0.9153
274378214,276257720,0.8854
276046675,276257720,0.8488
275335546,276257720,0.9087
274840015,276257720,0.8964
276257599,276257720,0.9546
276257534,276257720,0.9569
276257534,276257720,0.9115
274947621,276257720,0.8347
274839939,276257720,0.9353
72310352,276257720,0.8314
276314708,276257720,0.8686
276257720,276257720,1.0
276257720,276257720,1.0
276257720,276257720,1.0
276509102,276257720,0.8522
276489194,276257720,0.8646
276257683,276257720,0.9873
276257548,276257720,0.9337
257835948,276257720,0.915
263266225,276257720,0.8884
251518027,276257720,0.8352
191604412,276257720,0.8657
111978854,276257720,0.8546
275919759,263266225,0.8493
275386649,263266225,0.8813
276046675,263266225,0.8446
276257720,263266225,0.8884
276509102,263266225,0.842
263419899,263266225,0.8877
257835948,263266225,0.8659
263266225,263266225,1.0
263266225,263266225,1.0
191604412,263266225,0.8509
275919759,389145,0.8453
275206906,389145,0.8677
164213695,389145,0.872
270791102,389145,0.8321
260406257,389145,0.8654
275543373,389145,0.8591
271730109,389145,0.8372
249178196,389145,0.8318
181927718,389145,0.8917
276580199,389145,0.8806
389145,389145,1.0
389145,389145,1.0
150937588,389145,0.857
43387528,389145,0.8407
275130483,389145,0.8452
91191211,389145,0.8397
276114070,389145,0.8461
274940315,389145,0.8895
275919759,276104987,0.8829
274610468,276104987,0.9165
273411988,276104987,0.8614
270794184,276104987,0.8919
217505430,276104987,0.8918
276083329,276104987,0.8573
276074109,276104987,0.8653
276039435,276104987,0.8792
273373420,276104987,0.8884
249168949,276104987,0.9088
250113073,276104987,0.8715
118486668,276104987,0.8657
43924153,276104987,0.8818
276274790,276104987,0.8685
191764688,276104987,0.9001
21465183,276104987,0.8355
275773339,276104987,0.8564
274875247,276104987,0.8614
242715477,276104987,0.8796
276104987,276104987,1.0
276104987,276104987,1.0
275701782,276104987,0.8708
261941379,276104987,0.931
73954077,276104987,0.8397
275685412,276104987,0.8579
261821782,276104987,0.8762
275919759,249168949,0.8674
274610468,249168949,0.908
274610468,249168949,0.9064
274617822,249168949,0.9146
217505430,249168949,0.9137
276074109,249168949,0.8628
275543365,249168949,0.9072
274958868,249168949,0.9101
274958815,249168949,0.904
274625697,249168949,0.9026
273373420,249168949,0.8751
249168949,249168949,1.0
249168949,249168949,1.0
249168949,249168949,1.0
274625676,249168949,0.9183
274610380,249168949,0.9256
250113073,249168949,0.8611
273185467,249168949,0.8616
249169833,249168949,0.9901
43924153,249168949,0.8728
276274790,249168949,0.8552
274947655,249168949,0.9655
274947621,249168949,0.9635
249178196,249168949,0.9881
191764688,249168949,0.8916
276181205,249168949,0.8394
275269635,249168949,0.8934
275773339,249168949,0.8526
272858840,249168949,0.8629
242715477,249168949,0.889
220669661,249168949,0.8324
273197766,249168949,0.8743
276104987,249168949,0.9088
276005904,249168949,0.8757
275685412,249168949,0.8717
261821782,249168949,0.8629
275919759,274904904,0.8613
275510579,274904904,0.9206
270794184,274904904,0.8902
274904904,274904904,1.0
274904904,274904904,1.0
274904904,274904904,1.0
273872197,274904904,0.8737
273559306,274904904,0.8417
276323340,274904904,0.907
276039435,274904904,0.8694
275543373,274904904,0.8332
274866839,274904904,0.9353
274840120,274904904,0.9009
274191773,274904904,0.8342
273559020,274904904,0.8314
147969070,274904904,0.8619
275775340,274904904,0.8735
275044287,274904904,0.8942
274541336,274904904,0.8478
273438458,274904904,0.8559
191764688,274904904,0.8838
276580199,274904904,0.8661
276509102,274904904,0.913
161397226,274904904,0.8716
88798139,274904904,0.9043
52341716,274904904,0.9111
275629952,275629952,1.0
275629952,275629952,1.0
275629952,275629952,1.0
275386982,275629952,0.9043
274415640,275629952,0.8675
275761381,275629952,0.9031
275583783,275629952,0.905
276375414,275629952,0.9018
276079491,275629952,0.9614
276074109,275629952,0.9293
217645692,275629952,0.8422
274065746,275629952,0.8994
273685412,275629952,0.9995
273653444,275629952,0.8529
206218031,275629952,0.8406
251448280,275629952,0.8948
196197701,275629952,0.9442
72310352,275629952,0.841
215985421,275629952,0.9282
214731612,275629952,0.8406
135284213,275629952,0.8719
74912675,275629952,0.8745
135410778,275629952,0.8616
275629952,276074109,0.9293
271967379,276074109,0.8724
276074109,276074109,1.0
276074109,276074109,1.0
276074109,276074109,1.0
273653444,276074109,0.8305
206218031,276074109,0.8849
274393574,276074109,0.8805
274392442,276074109,0.894
276369646,276074109,0.9615
276307101,276074109,0.8884
215119024,276074109,0.8336
273908911,276074109,0.8622
262478106,276074109,0.8594
85306600,276074109,0.8567
54889765,276074109,0.8375
8700751,276074109,0.8672
276253314,276074109,0.8689
275629952,206218031,0.8406
274019962,206218031,0.9062
271798615,206218031,0.9125
270504848,206218031,0.879
276074109,206218031,0.8849
273653444,206218031,0.8457
206218031,206218031,1.0
206218031,206218031,1.0
206218031,206218031,1.0
140747649,206218031,0.8909
118130919,206218031,0.8454
94453667,206218031,0.8945
273080535,206218031,0.8888
275269635,206218031,0.8709
273662105,206218031,0.8763
273634644,206218031,0.8585
74912675,206218031,0.8547
275629952,273685412,0.9995
275386982,273685412,0.9039
274415640,273685412,0.8672
273258830,273685412,0.9149
275761381,273685412,0.9515
275761381,273685412,0.9029
275583783,273685412,0.9042
275571990,273685412,0.9222
273454566,273685412,0.9024
272394241,273685412,0.8926
276375414,273685412,0.9004
276083329,273685412,0.9335
276079491,273685412,0.9614
276039435,273685412,0.9874
274866839,273685412,0.8478
274625697,273685412,0.8761
272234493,273685412,0.9777
270495179,273685412,0.9454
217645692,273685412,0.8398
274065746,273685412,0.8989
273685412,273685412,1.0
273685412,273685412,1.0
273685412,273685412,1.0
250113073,273685412,0.9229
140747649,273685412,0.9283
275746497,273685412,0.9153
275695395,273685412,0.9385
275577204,273685412,0.9099
274456687,273685412,0.9873
273438458,273685412,0.9312
272273680,273685412,0.9654
251448280,273685412,0.8957
247730209,273685412,0.9823
196197701,273685412,0.9591
196197701,273685412,0.9441
272270730,273685412,0.9716
248929458,273685412,0.9823
191764688,273685412,0.9197
72310352,273685412,0.8387
276257548,273685412,0.8749
263648732,273685412,0.8324
215985421,273685412,0.9287
214731612,273685412,0.8417
161007768,273685412,0.8785
135284213,273685412,0.9559
135284213,273685412,0.8716
76480235,273685412,0.8444
174593802,273685412,0.8789
124702330,273685412,0.8855
74912675,273685412,0.873
135410778,273685412,0.8607
85306600,273685412,0.835
275612888,273685412,0.8564
214802387,273685412,0.8639
275513801,273685412,0.8568
275629952,196197701,0.9442
271218081,196197701,0.8391
275571990,196197701,0.9344
274904904,196197701,0.9098
276079491,196197701,0.9278
276039435,196197701,0.9609
275543388,196197701,0.9029
275543373,196197701,0.8984
274191773,196197701,0.836
272234493,196197701,0.9508
273685412,196197701,0.9591
273685412,196197701,0.9441
275695395,196197701,0.9481
274456687,196197701,0.9495
251448280,196197701,0.8864
247730209,196197701,0.9488
196197701,196197701,1.0
196197701,196197701,1.0
196197701,196197701,1.0
248929458,196197701,0.9488
276536922,196197701,0.8461
215985421,196197701,0.9501
214731612,196197701,0.8415
195999085,196197701,0.8358
135284213,196197701,0.8739
74912675,196197701,0.8573
217214045,196197701,0.8691
